ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,last_alert,next_protocol,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service
1499083588.661501,C93nun4eDt9TTWYpfc,192.168.10.14,49542,68.67.178.109,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,secure.adnxs.com,False,False,Csx,"['5b081650e8034418a37504ce0820892be5a66474578207711eb688243fe1a8f2', '074541ecdf88ed992ed5ade3ecddef27a26ba1b44480a195c0a8dadae2521d8e']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,d53e4608f956df65bb2b8a8c4d3b025d,,,1499083588.628312,192.168.10.14,49542.0,68.67.178.109,443.0,tcp,12.867791891098022,3069.0,17077.0,SF,True,False,6359.0,ShADadcgfF,19.0,3841.0,19.0,11490.0,ssl
1499083601.233147,C57WuE1QHApwVqGsul,192.168.10.14,49675,52.0.222.62,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,impression.mediaiqdigital.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,8d2a028aa94425f76ced7826b1f39039,,h2,1499083601.167459,192.168.10.14,49675.0,52.0.222.62,443.0,tcp,0.435221910476684,2596.0,3738.0,SF,True,False,1739.0,ShADadcgFf,15.0,3208.0,13.0,2531.0,ssl
1499083601.238905,C7vZy54Omm3b24Bjpl,192.168.10.14,49677,52.0.222.62,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,impression.mediaiqdigital.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,8d2a028aa94425f76ced7826b1f39039,,h2,1499083601.182543,192.168.10.14,49677.0,52.0.222.62,443.0,tcp,0.42545795440673806,2592.0,3738.0,SF,True,False,1739.0,ShADadcgFf,15.0,3204.0,13.0,2531.0,ssl
1499083601.304354,CKAwB14lHEOjOFqsN2,192.168.10.14,49682,104.88.12.52,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,px.owneriq.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083601.269127,192.168.10.14,49682.0,104.88.12.52,443.0,tcp,0.8694241046905511,865.0,4298.0,SF,True,False,1732.0,ShADadcgfF,9.0,1237.0,7.0,2858.0,ssl
1499083602.748848,Cc5RZFZPkiDUeTKpi,192.168.10.14,49720,69.172.216.111,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,dt.adsafeprotected.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,8d2a028aa94425f76ced7826b1f39039,,http/1.1,1499083602.716225,192.168.10.14,49720.0,69.172.216.111,443.0,tcp,0.329392194747924,2529.0,3363.0,SF,True,False,3477.0,ShADadgCGfF,8.0,657.0,9.0,3735.0,ssl
1499083600.385513,CL6fph2M7WmyULfaEd,192.168.10.16,43580,173.194.66.108,465,,,,smtp.gmail.com,False,False,C,nan,nan,,403c97e40001a216ed720aad8830fcaf,,,,1499083598.390903,192.168.10.16,43580.0,173.194.66.108,465.0,tcp,4.829505920410156,1381.0,4520.0,SF,True,False,2836.0,ShADacgdfFr,23.0,2585.0,24.0,2928.0,ssl
1499083603.354253,C7LqN02MmPrA3qSQfd,192.168.10.14,49740,23.23.158.50,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,match.adsrvr.org,True,False,Csi,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083603.297039,192.168.10.14,49740.0,23.23.158.50,443.0,tcp,0.144707918167114,225.0,145.0,SF,True,False,0.0,ShADFadRf,5.0,437.0,4.0,317.0,ssl
1499083593.214121,ClWRuM2nqnOEhWc09,192.168.10.14,49623,68.67.178.230,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,secure-nym.adnxs.com,False,False,Csx,"['5b081650e8034418a37504ce0820892be5a66474578207711eb688243fe1a8f2', '074541ecdf88ed992ed5ade3ecddef27a26ba1b44480a195c0a8dadae2521d8e']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,d53e4608f956df65bb2b8a8c4d3b025d,,,1499083593.181667,192.168.10.14,49623.0,68.67.178.230,443.0,tcp,10.355116844177246,4193.0,30445.0,SF,True,False,16871.0,ShADadcgCGfF,16.0,975.0,20.0,18256.0,ssl
1499083588.661587,CdBqdL1iVW8B2d3Ddk,192.168.10.14,49541,68.67.178.109,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,secure.adnxs.com,False,False,Csx,"['5b081650e8034418a37504ce0820892be5a66474578207711eb688243fe1a8f2', '074541ecdf88ed992ed5ade3ecddef27a26ba1b44480a195c0a8dadae2521d8e']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,d53e4608f956df65bb2b8a8c4d3b025d,,,1499083588.628249,192.168.10.14,49541.0,68.67.178.109,443.0,tcp,14.996402025222778,2914.0,15444.0,SF,True,False,6359.0,ShADadgcfF,19.0,3686.0,18.0,9809.0,ssl
1499083602.748972,C0ZBogwu6lUn9RmUc,192.168.10.14,49721,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadm.exelator.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499083602.71665,192.168.10.14,49721.0,63.251.98.12,443.0,tcp,1.319525003433227,920.0,6674.0,SF,True,False,806.0,ShADadgfF,11.0,1372.0,11.0,7126.0,ssl
1499083602.796764,CJOiXw1G271ZF4eyhl,192.168.10.14,49723,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadm.exelator.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499083602.752395,192.168.10.14,49723.0,63.251.98.12,443.0,tcp,1.284157991409301,2069.0,6673.0,SF,True,False,4014.0,ShADadcgCGfF,10.0,733.0,10.0,4819.0,ssl
1499083602.749036,CrlJCW1o8mFNyH1JKc,192.168.10.14,49722,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadm.exelator.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499083602.717768,192.168.10.14,49722.0,63.251.98.12,443.0,tcp,1.319136142730713,2073.0,6730.0,SF,True,False,2558.0,ShADadgCGfF,10.0,733.0,12.0,7222.0,ssl
1499083602.411158,C8p8ND3264PP2bpmmh,192.168.10.14,49711,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadm.exelator.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499083602.374141,192.168.10.14,49711.0,63.251.98.12,443.0,tcp,1.664201974868774,2046.0,6697.0,SF,True,False,2531.0,ShADadgCGFf,10.0,733.0,12.0,7189.0,ssl
1499083602.883195,CBLbPg9xZj9rjzLed,192.168.10.14,49731,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadus.exelator.com,False,False,Cs,nan,nan,,1a5fe5677b0e4fbbc854e8908225637d,ccc514751b175866924439bdbb5bba34,,,1499083602.853851,192.168.10.14,49731.0,63.251.98.12,443.0,tcp,1.195930004119873,2389.0,6762.0,SF,True,False,4012.0,ShADadcgCGfF,8.0,975.0,10.0,4908.0,ssl
1499083589.178495,CAtWKs4NPVEe5vT7Qh,192.168.10.14,49564,169.55.70.175,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,ap.lijit.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,758945630046fd37070521b8544d1fe8,,,1499083589.136133,192.168.10.14,49564.0,169.55.70.175,443.0,tcp,15.418179035186768,988.0,6320.0,SF,True,False,2260.0,ShADdcgaTfF,12.0,1481.0,10.0,4484.0,ssl
1499083588.927646,ChGX2l3X0XmsVUBAx9,192.168.10.14,49556,198.22.162.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,hb.sekindo.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,758945630046fd37070521b8544d1fe8,,,1499083588.899098,192.168.10.14,49556.0,198.22.162.9,443.0,tcp,16.068080186843872,1200.0,9804.0,SF,True,False,4537.0,ShADdcgaTfF,14.0,1773.0,12.0,5771.0,ssl
1499083588.913316,CVusLB3lfe57mwgK95,192.168.10.14,49552,198.22.162.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,hb.sekindo.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,758945630046fd37070521b8544d1fe8,,,1499083588.889891,192.168.10.14,49552.0,198.22.162.9,443.0,tcp,16.078765153884888,1200.0,9712.0,SF,True,False,4475.0,ShADdcgaTFf,14.0,1773.0,12.0,5741.0,ssl
1499083588.913624,Citpvo2my4v95XEUFg,192.168.10.14,49553,198.22.162.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,hb.sekindo.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,758945630046fd37070521b8544d1fe8,,,1499083588.890474,192.168.10.14,49553.0,198.22.162.9,443.0,tcp,16.078279972076416,1201.0,9649.0,SF,True,False,2493.0,ShADdcgaTfF,14.0,1774.0,14.0,7740.0,ssl
1499083588.927777,CneYJa225WJjdFt76i,192.168.10.14,49555,198.22.162.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,hb.sekindo.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,758945630046fd37070521b8544d1fe8,,,1499083588.898974,192.168.10.14,49555.0,198.22.162.9,443.0,tcp,16.07211399078369,1201.0,9711.0,SF,True,False,2493.0,ShADdcgaTFf,13.0,1734.0,14.0,7802.0,ssl
1499083610.499529,CPTwy42auOjVuXXxQa,192.168.10.14,49767,172.217.10.6,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,s0.2mdn.net,False,True,CsxknGIti,"['bd8fc5520c31402fd3ddfdafb074401daec2c40077d0764a0f256f1a764d601c', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083610.462151,192.168.10.14,49767.0,172.217.10.6,443.0,tcp,192.32332396507263,5196.0,170431.0,SF,True,False,16716.0,ShADadCGgctFf,101.0,7822.0,151.0,167787.0,ssl
1499083610.506804,CYSkQx1VTUut99zGEb,192.168.10.14,49768,172.217.12.162,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,googleads4.g.doubleclick.net,False,True,CsxknGIti,"['ea3a00c958f0e5ee130cb75d87f76ec9cfd71dc24cf870be80b8ac32be19740b', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083610.469865,192.168.10.14,49768.0,172.217.12.162,443.0,tcp,0.158766031265258,509.0,4196.0,SF,True,False,0.0,ShADadFRf,10.0,921.0,10.0,4608.0,ssl
1499083610.603846,Cmn4Cv3We7nuzoVXml,192.168.10.14,49770,23.194.142.69,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,z.moatads.com,False,True,CsxknGIti,"['435a847bccecae336a1a751c2209ae3f32a8cda1aae8b0da90f1755f7ede9adc', 'e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083610.580331,192.168.10.14,49770.0,23.194.142.69,443.0,tcp,6.020416975021362,347.0,4238.0,SF,True,False,0.0,ShADadFfR,9.0,719.0,8.0,4570.0,ssl
1499083610.604157,CnBfh52OuTbhaZDxKc,192.168.10.14,49771,23.194.142.69,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,z.moatads.com,False,True,CsxknGIti,"['435a847bccecae336a1a751c2209ae3f32a8cda1aae8b0da90f1755f7ede9adc', 'e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083610.58059,192.168.10.14,49771.0,23.194.142.69,443.0,tcp,6.018229007720947,347.0,4238.0,SF,True,False,0.0,ShADadFfR,9.0,719.0,8.0,4570.0,ssl
1499083610.704999,CxxAvnrhvRSV5c4l8,192.168.10.14,49774,192.82.242.23,443,TLSv12,TLS_RSA_WITH_3DES_EDE_CBC_SHA,,simage4.pubmatic.com,False,True,CsxnGIi,"['cff54ceae5bc84cde0613894d40cbecfeede547bfdef6b9458b626c348f09d84', '111006378afbe8e99bb02ba87390ca429fca2773f74d7f7eb5744f5ddf68014b', '4f32d5dc00f715250abcc486511e37f501a899deb3bf7ea8adbbd3aef1c412da']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ccf031939aa8979b73a604c356f7fd68,,,1499083610.680584,192.168.10.14,49774.0,192.82.242.23,443.0,tcp,0.8801331520080561,1312.0,5150.0,SF,True,False,0.0,ShADdafF,10.0,1724.0,12.0,5634.0,ssl
1499083600.710796,C744py3ZnCdvXFkWo9,192.168.10.14,49663,69.172.216.55,443,,,,pixel.adsafeprotected.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083600.686416,192.168.10.14,49663.0,69.172.216.55,443.0,tcp,5.72145414352417,359.0,3007.0,SF,True,False,2733.0,ShADacgdFf,9.0,731.0,4.0,446.0,ssl
1499083600.874995,C2jNxq168NIA5TQXxf,192.168.10.14,49664,34.205.22.5,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,magnetic.t.domdex.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083600.823544,192.168.10.14,49664.0,34.205.22.5,443.0,tcp,5.611104965209961,355.0,3119.0,SF,True,False,1577.0,ShADadcgFfR,9.0,727.0,6.0,1794.0,ssl
1499083600.689982,COQPXj1z4Gx7HurEgl,192.168.10.14,49659,52.35.227.152,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,shavar.services.mozilla.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083600.604793,192.168.10.14,49659.0,52.35.227.152,443.0,tcp,5.864030838012695,361.0,3157.0,SF,True,False,1615.0,ShADadcgFRf,9.0,733.0,6.0,1786.0,ssl
1499083611.467762,CTXAGp3BR6EU7XT26a,192.168.10.14,49779,23.194.142.69,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,z.moatads.com,False,True,CsxknGIti,"['435a847bccecae336a1a751c2209ae3f32a8cda1aae8b0da90f1755f7ede9adc', 'e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083611.444037,192.168.10.14,49779.0,23.194.142.69,443.0,tcp,116.22460007667542,2039.0,69723.0,RSTR,True,False,44032.0,ShADadCGgcgcTTFrR,43.0,2090.0,39.0,32007.0,ssl
1499083611.643236,CNX9fz1VefpFOY5WD7,192.168.10.14,49785,172.217.10.138,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,ajax.googleapis.com,False,True,CsxknGIti,"['5f5daf05ed7cbc4eed9922d25390699b9c5ac90bbf4d62da29820f2272e61086', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083611.541093,192.168.10.14,49785.0,172.217.10.138,443.0,tcp,0.475059986114501,500.0,4070.0,SF,True,False,0.0,ShADadFRf,10.0,912.0,10.0,4482.0,ssl
1499083611.648433,C037aZ2Ke2C4hQ2vm3,192.168.10.14,49782,172.217.10.138,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,ajax.googleapis.com,False,True,CsxknGIti,"['5f5daf05ed7cbc4eed9922d25390699b9c5ac90bbf4d62da29820f2272e61086', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083611.531976,192.168.10.14,49782.0,172.217.10.138,443.0,tcp,0.45069408416748,500.0,4070.0,SF,True,False,98.0,ShADadgFRf,10.0,912.0,10.0,4482.0,ssl
1499083611.657399,C2Qm0K1T7u1RO7cD9l,192.168.10.14,49787,172.217.12.170,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,fonts.googleapis.com,False,True,CsxknGIti,"['5f5daf05ed7cbc4eed9922d25390699b9c5ac90bbf4d62da29820f2272e61086', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ab41313cfec25328b20865eb1388e0a2,,h2,1499083611.562158,192.168.10.14,49787.0,172.217.12.170,443.0,tcp,181.3264389038086,1048.0,39387.0,SF,True,False,1430.0,ShADadgtFf,38.0,2676.0,43.0,41119.0,ssl
1499083611.884463,CxcnR92ZN2HL59zMgg,192.168.10.14,49789,69.172.216.55,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,pixel.adsafeprotected.com,False,True,CsxknGIti,"['2883331a8fbeed598390c6c5e24f65c9c90ce58027c1b02b57604432120f5e4f', 'bc3f03a436240edba5f83714f6f677e34b37f9b1f0c08c1e558d981e279e8209']",[],1.0,1a5fe5677b0e4fbbc854e8908225637d,8d2a028aa94425f76ced7826b1f39039,,http/1.1,1499083611.857998,192.168.10.14,49789.0,69.172.216.55,443.0,tcp,1.6588420867919922,4585.0,3364.0,SF,True,False,3942.0,ShADadCGfF,8.0,975.0,9.0,3736.0,ssl
1499083612.310788,C1vQkafDCcGWjrH7c,192.168.10.14,49792,69.172.216.111,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,dt.adsafeprotected.com,False,True,CsxknGIti,"['2883331a8fbeed598390c6c5e24f65c9c90ce58027c1b02b57604432120f5e4f', 'bc3f03a436240edba5f83714f6f677e34b37f9b1f0c08c1e558d981e279e8209']",[],1.0,1a5fe5677b0e4fbbc854e8908225637d,8d2a028aa94425f76ced7826b1f39039,,http/1.1,1499083612.28666,192.168.10.14,49792.0,69.172.216.111,443.0,tcp,1.340877056121826,2981.0,3363.0,SF,True,False,2338.0,ShADadCGfF,8.0,975.0,9.0,3735.0,ssl
1499083612.353921,Co37bZ1UO8b9XI1nv9,192.168.10.14,49793,72.249.192.65,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,a248.e.akamai.net,False,True,CsxuknGIti,"['56d0de4121d9daaea7a1ed67ff7b49ba2ea3d77cbab1c27901ee618b74a29e16', '2e2861289b5ccedecae4c31bf262e0fb0c29b6c1530573442731ca65d821e901']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,ca6f3b7b341bf732d741bd93e9b37436,,http/1.1,1499083612.336544,192.168.10.14,49793.0,72.249.192.65,443.0,tcp,116.32612586021423,2068.0,71569.0,RSTR,True,False,47456.0,ShADadCGgcgcTTFrR,43.0,2094.0,37.0,28914.0,ssl
1499083602.038846,C3enzL3er4KPTHu03j,192.168.10.14,49694,54.210.1.114,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,sync.ipredictive.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083601.987019,192.168.10.14,49694.0,54.210.1.114,443.0,tcp,5.448540925979614,354.0,3047.0,SF,True,False,1505.0,ShADadcgFfR,9.0,726.0,6.0,1786.0,ssl
1499083612.448299,C4OrhUAHAW7WKErj8,192.168.10.14,49796,74.119.118.94,443,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA,,dis.criteo.com,False,True,CsxnGIi,"['b0337c4f8b2eca88eca4de5aad8cba6d249c58c7a69f2d4b680e5adae991d2ac', 'eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17', '8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,5dcc087b1a1d0a5b0658981a7e8b2c3c,,,1499083612.424814,192.168.10.14,49796.0,74.119.118.94,443.0,tcp,5.175426959991455,586.0,4026.0,SF,True,False,0.0,ShADdaFf,9.0,958.0,10.0,4434.0,ssl
1499083612.454385,CneU7fLEFVfmmW9wd,192.168.10.14,49798,198.8.70.212,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,p.rfihub.com,False,True,CsxnGIi,"['6319fe60346fb81cd95b32cf612cd0a3a9c962907bbad4fe17ce3c85e44e1f66', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,0a917d753018dad73d9899ace370f8d8,,,1499083612.426299,192.168.10.14,49798.0,198.8.70.212,443.0,tcp,11.054203987121582,584.0,2713.0,SF,True,False,0.0,ShADadFf,9.0,956.0,7.0,3001.0,ssl
1499083612.454107,CEAqV51yFQVNW0T5ug,192.168.10.14,49795,34.204.162.61,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,odr.mookie1.com,False,True,CsxknGIi,"['e07fead93669d1d853a7c286134f06ccd553faf6578c9d47fa1cc24c11b696a1', 'eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17', '8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083612.401992,192.168.10.14,49795.0,34.204.162.61,443.0,tcp,63.39963483810425,1248.0,6534.0,SF,True,False,0.0,ShADadTFf,19.0,2026.0,17.0,7298.0,ssl
1499083612.50045,C7XKcv1cMcTaKwlgsc,192.168.10.14,49801,8.43.72.98,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.rubiconproject.com,False,True,CsxnGIi,"['323de379ee34a94e415f63b56183d0d5d0e5a863f4ac89f97dc40ae81cc021c8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,0a917d753018dad73d9899ace370f8d8,,,1499083612.454569,192.168.10.14,49801.0,8.43.72.98,443.0,tcp,118.22616600990295,1001.0,3140.0,SF,True,False,0.0,ShADadtTTFf,22.0,1916.0,20.0,4505.0,ssl
1499083612.531379,Cq04Fm1RnKK93S7pab,192.168.10.14,49799,34.204.162.61,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,odr.mookie1.com,False,True,CsxknGIi,"['e07fead93669d1d853a7c286134f06ccd553faf6578c9d47fa1cc24c11b696a1', 'eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17', '8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083612.44613,192.168.10.14,49799.0,34.204.162.61,443.0,tcp,5.181712865829468,349.0,4870.0,SF,True,False,0.0,ShADadFfR,10.0,761.0,9.0,5242.0,ssl
1499083612.547712,CTwMyi22xxNhzKehzk,192.168.10.14,49802,50.16.19.35,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,t.mookie1.com,False,True,CsxknGIi,"['e07fead93669d1d853a7c286134f06ccd553faf6578c9d47fa1cc24c11b696a1', 'eae72eb454bf6c3977ebd289e970b2f5282949190093d0d26f98d0f0d6a9cf17', '8420dfbe376f414bf4c0a81e6936d24ccc03f304835b86c7a39142fca723a689']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083612.45473,192.168.10.14,49802.0,50.16.19.35,443.0,tcp,5.173296928405762,347.0,4870.0,SF,True,False,0.0,ShADadFRf,10.0,759.0,9.0,5234.0,ssl
1499083612.787294,C5wSVb2wgpWJoAwPR9,192.168.10.14,49804,23.194.142.69,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,px.moatads.com,False,True,CsxknGIti,"['435a847bccecae336a1a751c2209ae3f32a8cda1aae8b0da90f1755f7ede9adc', 'e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083612.758803,192.168.10.14,49804.0,23.194.142.69,443.0,tcp,235.0486240386963,27625.0,8180.0,RSTR,True,False,27277.0,ShADadCGGTTFRr,36.0,1819.0,52.0,10500.0,ssl
1499083612.787393,CcGZWSob1FXWKJ3ga,192.168.10.14,49805,23.194.142.69,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,px.moatads.com,False,True,CsxknGIti,"['435a847bccecae336a1a751c2209ae3f32a8cda1aae8b0da90f1755f7ede9adc', 'e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499083612.75904,192.168.10.14,49805.0,23.194.142.69,443.0,tcp,236.05740189552307,30298.0,8618.0,RSTR,True,False,29950.0,ShADadCGGTCTFrR,38.0,1899.0,54.0,11018.0,ssl
